Path,Class,PropertyName,PropertyType,RealValue,OtherValue,TimeSeriesId,UOM,Description,PropertyOther,LastChange,Version,SourceSystem
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.FS"",""SHKA.01.H1.CF-03.FS.Stack"",""SHKA.01.H1.CF-03.FS.Stack.Thermocouple"",""SHKA.01.H1.CF-03.FS.Stack.Thermocouple.temperature""]",,Wall temperature,specification,,,,°C,Surface temperature of stack walls,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\TT-001"",""DisplayDigits"":-5,""DisplayUOM"":""°C"",""ID"":""319263b6-d64c-4d57-9d5f-25bcc9cb1070"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""°C"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.FS"",""SHKA.01.H1.CF-03.FS.Stack"",""SHKA.01.H1.CF-03.FS.Stack.outlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""d0d10e7a-83f5-4ae0-822f-6d75e1c93440"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.FS"",""SHKA.01.H1.CF-03.FS.Stack"",""SHKA.01.H1.CF-03.FS.Stack.outlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""242f4a8b-c1d4-4fda-8fac-5e09324b7b0a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""7046cd91-1c5d-4195-b162-206075ce8f97"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS""]",,Design duty,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""c5cdaabe-bd5a-4598-b786-fefbfbfe5950"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection""]",,Refractory thickness,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""40521c1d-f78c-476c-9eb0-a8e15431c937"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Dilution steam inlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""4f86a73c-9084-4441-85e8-67aadbf96ef8"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Dilution steam inlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""e4643243-dae4-4e59-b108-9688858978cc"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""470dbd1f-6951-49ca-9c85-dc36df6293d8"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""35b1041f-923f-499b-8b93-72bed21ac479"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) other,specification,,,,%,Convection outlet analyzer trace compounds reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004I"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""7a479161-ea9f-4007-8d97-a7ffb1ae1eca"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C5H12,specification,,,,%,Convection outlet analyzer C5H12 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004H"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""11724e93-e626-435e-9503-53736c1bdb6f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C4H8,specification,,,,%,Convection outlet analyzer C4H8 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004F"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""e5266ca7-f688-45a9-ac9b-123aa26bd893"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C4H10,specification,,,,%,Convection outlet analyzer C4H10 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004G"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""a74eb939-7966-4e19-9528-fd3bd5aba25f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C3H8,specification,,,,%,Convection outlet analyzer C3H8 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004E"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""40d2d02f-6a4d-46ef-aa05-9fcc121c41b7"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C3H6,specification,,,,%,Convection outlet analyzer C3H6 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004D"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""cbeb2824-b0ab-4e77-900b-ab7d3ed9c56f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C2H6,specification,,,,%,Convection outlet analyzer C2H6 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004C"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""9776d754-cc82-4f71-b5f9-371248ec6862"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C2H4,specification,,,,%,Convection outlet analyzer C2H4 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004B"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""ec38aeda-f870-4325-a9e9-75a58c3ff3b8"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Inlet"",""SHKA.01.H1.CF-03.PS.Convection.Inlet.composition""]",,%(vol) C2H2,specification,,,,%,Convection outlet analyzer C2H2 reading,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-004A"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""09c22c53-b577-472d-bc14-713338c3a481"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Outlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""34c016e0-2366-44c3-8390-d0f93029943d"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Convection"",""SHKA.01.H1.CF-03.PS.Convection.Outlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""829722da-10a6-45fd-af02-fbdb5a8ca2da"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant""]",,Design temperature,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""11a55951-0a8a-40f8-af5b-e6a43be0822a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant"",""SHKA.01.H1.CF-03.PS.Radiant.Thermocouple""]",,Rating,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""fcc12bb4-a727-4511-b6bf-9b1c7429aecb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil""]",,Design pressure,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""341600f7-442d-47de-88e2-3790230613d3"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""09bafe93-504c-4d22-9f0b-e9e59be6a08d"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""ae572166-cf48-4298-b32d-0bf5558ed8df"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet.pressure""]",,Pressure,specification,,,,bar,Feed gas inlet pressure,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\PT-003"",""DisplayDigits"":-5,""DisplayUOM"":""bar"",""ID"":""0467faea-cef3-46b0-a10f-89d13db5fe0a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""bar"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Inlet.temperature""]",,Temperature,specification,,,,°C,Feed gas inlet temperature,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\TT-003"",""DisplayDigits"":-5,""DisplayUOM"":""°C"",""ID"":""cc2e2d9b-28f3-4f3e-9b58-5bab7ec11408"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""°C"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""eb1f8e00-cd65-4d06-bee6-7d3df7dc8f75"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""5e438b65-b18c-4455-a375-f766a64dd213"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet.pressure""]",,Pressure,specification,,,,bar,Radiant coil pressure,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\PT-004"",""DisplayDigits"":-5,""DisplayUOM"":""bar"",""ID"":""d161ce9c-a960-41e6-944b-15ca6c02bd4c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""bar"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.Radiant Coil"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet"",""SHKA.01.H1.CF-03.PS.Radiant Coil.Outlet.temperature""]",,Temperature,specification,,,,°C,Process temperature out of radiant section,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\TT-004"",""DisplayDigits"":-5,""DisplayUOM"":""°C"",""ID"":""547e8eb8-d4b6-49a6-a624-bff4ec4d065a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""°C"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.TLE""]",,Manufacturer,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""c55ea3bd-db13-41ca-9a76-d3e0a7ec3b26"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.TLE""]",,Design pressure,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""764d108f-6955-4c05-9082-c784eb01be36"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.01"",""SHKA.01.H1"",""SHKA.01.H1.CF-03"",""SHKA.01.H1.CF-03.PS"",""SHKA.01.H1.CF-03.PS.TLE"",""SHKA.01.H1.CF-03.PS.TLE.Tube side"",""SHKA.01.H1.CF-03.PS.TLE.Tube side.inlet""]",,Connection,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""874f27bb-fd7b-4094-aac0-3b0f45375934"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
